% Usage, time(24h)
 0.0,2022-06-07 22:31:48.324315
 0.0,2022-06-07 22:31:48.824398
 2.0,2022-06-07 22:31:49.324465
 0.0,2022-06-07 22:31:49.824396
 0.0,2022-06-07 22:31:50.324330
 0.0,2022-06-07 22:31:50.824569
 0.0,2022-06-07 22:31:51.324584
 2.0,2022-06-07 22:31:51.824418
 0.0,2022-06-07 22:31:52.324285
 0.0,2022-06-07 22:31:52.824612
