% Usage, time(24h)
 48.0,2022-06-07 12:58:15.358530
 52.0,2022-06-07 12:58:15.858516
 46.0,2022-06-07 12:58:16.358784
 50.0,2022-06-07 12:58:16.858509
 48.0,2022-06-07 12:58:17.358283
 43.3,2022-06-07 12:58:17.865847
 36.5,2022-06-07 12:58:18.358498
 42.0,2022-06-07 12:58:18.858492
 50.0,2022-06-07 12:58:19.358829
 48.0,2022-06-07 12:58:19.858540
 54.0,2022-06-07 12:58:20.358444
 52.0,2022-06-07 12:58:20.858485
 50.0,2022-06-07 12:58:21.358838
 50.0,2022-06-07 12:58:21.858391
 52.0,2022-06-07 12:58:22.358406
 52.0,2022-06-07 12:58:22.858558
 46.0,2022-06-07 12:58:23.358487
 50.0,2022-06-07 12:58:23.858581
 52.0,2022-06-07 12:58:24.358480
 46.0,2022-06-07 12:58:24.858525
 52.0,2022-06-07 12:58:25.358534
 50.0,2022-06-07 12:58:25.858548
 50.0,2022-06-07 12:58:26.358481
 52.0,2022-06-07 12:58:26.858549
 48.0,2022-06-07 12:58:27.358561
 49.5,2022-06-07 12:58:27.863637
 40.4,2022-06-07 12:58:28.358629
 48.0,2022-06-07 12:58:28.858509
 50.0,2022-06-07 12:58:29.358601
 50.0,2022-06-07 12:58:29.858459
 52.0,2022-06-07 12:58:30.358456
 50.0,2022-06-07 12:58:30.858567
 48.0,2022-06-07 12:58:31.358592
 54.0,2022-06-07 12:58:31.858406
 52.0,2022-06-07 12:58:32.358519
 50.0,2022-06-07 12:58:32.858542
 56.0,2022-06-07 12:58:33.358525
 56.0,2022-06-07 12:58:33.858487
 48.0,2022-06-07 12:58:34.358463
 52.0,2022-06-07 12:58:34.858437
 48.0,2022-06-07 12:58:35.358700
 50.0,2022-06-07 12:58:35.858590
 52.0,2022-06-07 12:58:36.358604
 48.0,2022-06-07 12:58:36.858506
 50.0,2022-06-07 12:58:37.358527
 48.0,2022-06-07 12:58:37.858585
 40.0,2022-06-07 12:58:38.358194
 52.0,2022-06-07 12:58:38.858519
 52.0,2022-06-07 12:58:39.358831
 52.1,2022-06-07 12:58:39.858365
 54.0,2022-06-07 12:58:40.358404
 48.0,2022-06-07 12:58:40.858533
 50.0,2022-06-07 12:58:41.358622
 50.0,2022-06-07 12:58:41.858493
 52.0,2022-06-07 12:58:42.358370
 50.0,2022-06-07 12:58:42.858552
 46.0,2022-06-07 12:58:43.358829
 54.0,2022-06-07 12:58:43.858894
 50.0,2022-06-07 12:58:44.358424
 54.0,2022-06-07 12:58:44.858259
 52.0,2022-06-07 12:58:45.358515
 52.0,2022-06-07 12:58:45.858818
 52.0,2022-06-07 12:58:46.358393
 50.0,2022-06-07 12:58:46.858552
 50.0,2022-06-07 12:58:47.358538
 49.7,2022-06-07 12:58:47.882100
 37.8,2022-06-07 12:58:48.358140
 48.0,2022-06-07 12:58:48.858599
 50.0,2022-06-07 12:58:49.358673
 52.0,2022-06-07 12:58:49.858869
 48.0,2022-06-07 12:58:50.358463
 54.0,2022-06-07 12:58:50.858505
 52.0,2022-06-07 12:58:51.358827
 48.0,2022-06-07 12:58:51.858539
 52.0,2022-06-07 12:58:52.358804
 50.0,2022-06-07 12:58:52.858452
 50.0,2022-06-07 12:58:53.358295
 30.0,2022-06-07 12:58:53.858427
 46.0,2022-06-07 12:58:54.358155
 46.0,2022-06-07 12:58:54.858248
 44.0,2022-06-07 12:58:55.358261
 51.9,2022-06-07 12:58:55.858786
 52.1,2022-06-07 12:58:56.358223
 54.0,2022-06-07 12:58:56.858209
 40.0,2022-06-07 12:58:57.358261
 44.0,2022-06-07 12:58:57.881001
 39.8,2022-06-07 12:58:58.358161
 52.0,2022-06-07 12:58:58.858291
 44.0,2022-06-07 12:58:59.358379
 44.0,2022-06-07 12:58:59.858205
 54.0,2022-06-07 12:59:00.358534
 60.0,2022-06-07 12:59:00.858518
 54.0,2022-06-07 12:59:01.358545
 60.0,2022-06-07 12:59:01.858341
 58.0,2022-06-07 12:59:02.358381
 54.0,2022-06-07 12:59:02.858501
 52.0,2022-06-07 12:59:03.358441
 56.0,2022-06-07 12:59:03.858328
 54.0,2022-06-07 12:59:04.358285
 56.0,2022-06-07 12:59:04.858578
 54.0,2022-06-07 12:59:05.358458
 58.0,2022-06-07 12:59:05.858511
 62.0,2022-06-07 12:59:06.358512
 48.0,2022-06-07 12:59:06.858463
 52.0,2022-06-07 12:59:07.358348
 50.1,2022-06-07 12:59:07.877093
 49.9,2022-06-07 12:59:08.358215
 62.0,2022-06-07 12:59:08.858333
 58.0,2022-06-07 12:59:09.358369
 60.0,2022-06-07 12:59:09.858706
 58.0,2022-06-07 12:59:10.358406
 56.0,2022-06-07 12:59:10.858521
 60.0,2022-06-07 12:59:11.358501
 58.0,2022-06-07 12:59:11.858536
 58.0,2022-06-07 12:59:12.358505
 62.0,2022-06-07 12:59:12.858446
 56.0,2022-06-07 12:59:13.358439
 56.0,2022-06-07 12:59:13.858478
 56.0,2022-06-07 12:59:14.358483
 58.0,2022-06-07 12:59:14.858490
 58.0,2022-06-07 12:59:15.358758
 60.0,2022-06-07 12:59:15.858442
 52.0,2022-06-07 12:59:16.358406
 64.0,2022-06-07 12:59:16.858560
 56.0,2022-06-07 12:59:17.358307
 58.9,2022-06-07 12:59:17.884665
 46.4,2022-06-07 12:59:18.358687
 58.0,2022-06-07 12:59:18.858424
 60.0,2022-06-07 12:59:19.358490
 56.0,2022-06-07 12:59:19.858299
 60.0,2022-06-07 12:59:20.358422
 52.0,2022-06-07 12:59:20.858380
 48.0,2022-06-07 12:59:21.358143
 50.0,2022-06-07 12:59:21.858412
 58.0,2022-06-07 12:59:22.358474
 64.0,2022-06-07 12:59:22.858367
 52.0,2022-06-07 12:59:23.358417
 52.0,2022-06-07 12:59:23.858527
 64.0,2022-06-07 12:59:24.358441
 54.0,2022-06-07 12:59:24.858607
 50.0,2022-06-07 12:59:25.358405
 52.0,2022-06-07 12:59:25.858225
 54.0,2022-06-07 12:59:26.358414
 46.0,2022-06-07 12:59:26.858532
 48.0,2022-06-07 12:59:27.358356
 51.9,2022-06-07 12:59:27.859740
 48.1,2022-06-07 12:59:28.358260
 38.0,2022-06-07 12:59:28.858427
 46.0,2022-06-07 12:59:29.358294
 24.0,2022-06-07 12:59:29.858267
 38.0,2022-06-07 12:59:30.358253
 42.0,2022-06-07 12:59:30.858382
 46.0,2022-06-07 12:59:31.358378
 56.0,2022-06-07 12:59:31.858475
 34.0,2022-06-07 12:59:32.358360
 46.0,2022-06-07 12:59:32.858538
 42.0,2022-06-07 12:59:33.358267
 40.0,2022-06-07 12:59:33.858414
 38.0,2022-06-07 12:59:34.358246
 48.0,2022-06-07 12:59:34.858557
 54.0,2022-06-07 12:59:35.358364
 50.0,2022-06-07 12:59:35.858350
 54.0,2022-06-07 12:59:36.358279
 70.0,2022-06-07 12:59:36.858142
 66.0,2022-06-07 12:59:37.358381
 74.0,2022-06-07 12:59:37.858491
 58.0,2022-06-07 12:59:38.358492
 70.0,2022-06-07 12:59:38.858304
 66.0,2022-06-07 12:59:39.358456
 72.0,2022-06-07 12:59:39.858287
 50.0,2022-06-07 12:59:40.358226
 70.0,2022-06-07 12:59:40.858507
 68.0,2022-06-07 12:59:41.358495
 90.1,2022-06-07 12:59:41.858234
 75.9,2022-06-07 12:59:42.358720
 80.0,2022-06-07 12:59:42.858501
 78.0,2022-06-07 12:59:43.358293
 82.0,2022-06-07 12:59:43.858377
 78.0,2022-06-07 12:59:44.358480
 86.0,2022-06-07 12:59:44.858310
 66.0,2022-06-07 12:59:45.358447
 58.0,2022-06-07 12:59:45.858466
 72.0,2022-06-07 12:59:46.358335
 80.0,2022-06-07 12:59:46.858587
 76.0,2022-06-07 12:59:47.358529
 78.4,2022-06-07 12:59:47.868994
 55.2,2022-06-07 12:59:48.358292
 84.0,2022-06-07 12:59:48.858559
 82.0,2022-06-07 12:59:49.358491
 78.0,2022-06-07 12:59:49.858285
 76.0,2022-06-07 12:59:50.358513
 88.0,2022-06-07 12:59:50.858442
 84.0,2022-06-07 12:59:51.358375
 78.0,2022-06-07 12:59:51.858431
 82.0,2022-06-07 12:59:52.358548
 86.0,2022-06-07 12:59:52.858441
 76.0,2022-06-07 12:59:53.358361
 76.0,2022-06-07 12:59:53.858421
 80.0,2022-06-07 12:59:54.358421
 84.0,2022-06-07 12:59:54.858213
 77.9,2022-06-07 12:59:55.358535
 78.0,2022-06-07 12:59:55.858835
 84.0,2022-06-07 12:59:56.358492
 70.0,2022-06-07 12:59:56.858502
 76.0,2022-06-07 12:59:57.358425
 80.5,2022-06-07 12:59:57.867858
 65.2,2022-06-07 12:59:58.358382
 79.9,2022-06-07 12:59:58.858810
 84.1,2022-06-07 12:59:59.358413
 72.0,2022-06-07 12:59:59.858420
 78.0,2022-06-07 13:00:00.358426
 94.0,2022-06-07 13:00:00.858518
 78.0,2022-06-07 13:00:01.358458
 94.0,2022-06-07 13:00:01.858494
 82.0,2022-06-07 13:00:02.358229
 64.0,2022-06-07 13:00:02.858411
 80.0,2022-06-07 13:00:03.358223
 74.0,2022-06-07 13:00:03.858256
 72.0,2022-06-07 13:00:04.358311
 80.0,2022-06-07 13:00:04.858333
 80.0,2022-06-07 13:00:05.358394
 82.0,2022-06-07 13:00:05.858540
 86.0,2022-06-07 13:00:06.358550
 70.0,2022-06-07 13:00:06.858305
 87.9,2022-06-07 13:00:07.358564
 83.9,2022-06-07 13:00:07.871260
 71.9,2022-06-07 13:00:08.358247
 77.9,2022-06-07 13:00:08.858661
 76.0,2022-06-07 13:00:09.358398
 76.0,2022-06-07 13:00:09.858408
 74.0,2022-06-07 13:00:10.358502
 78.0,2022-06-07 13:00:10.858479
 82.0,2022-06-07 13:00:11.358446
 78.0,2022-06-07 13:00:11.858465
 82.0,2022-06-07 13:00:12.358471
 88.0,2022-06-07 13:00:12.858535
 84.0,2022-06-07 13:00:13.358695
 84.0,2022-06-07 13:00:13.858614
 84.0,2022-06-07 13:00:14.358408
 76.0,2022-06-07 13:00:14.858328
 86.0,2022-06-07 13:00:15.358495
 72.0,2022-06-07 13:00:15.858537
 80.0,2022-06-07 13:00:16.358449
 80.0,2022-06-07 13:00:16.858271
 86.0,2022-06-07 13:00:17.358503
 80.2,2022-06-07 13:00:17.869875
 61.4,2022-06-07 13:00:18.358477
 76.0,2022-06-07 13:00:18.858517
 80.0,2022-06-07 13:00:19.358496
 48.0,2022-06-07 13:00:19.858192
 44.0,2022-06-07 13:00:20.358572
 22.0,2022-06-07 13:00:20.858655
 56.0,2022-06-07 13:00:21.358460
 52.0,2022-06-07 13:00:21.858095
 55.9,2022-06-07 13:00:22.358528
 54.0,2022-06-07 13:00:22.858453
 50.0,2022-06-07 13:00:23.358563
 58.0,2022-06-07 13:00:23.858428
 54.0,2022-06-07 13:00:24.358539
 54.0,2022-06-07 13:00:24.858365
 56.0,2022-06-07 13:00:25.358302
 54.0,2022-06-07 13:00:25.858531
 56.0,2022-06-07 13:00:26.358475
 68.0,2022-06-07 13:00:26.858510
 64.0,2022-06-07 13:00:27.358491
 58.1,2022-06-07 13:00:27.874407
 53.7,2022-06-07 13:00:28.358595
 60.0,2022-06-07 13:00:28.858461
 62.0,2022-06-07 13:00:29.358313
 54.0,2022-06-07 13:00:29.858538
 62.0,2022-06-07 13:00:30.358580
 60.0,2022-06-07 13:00:30.858429
 56.0,2022-06-07 13:00:31.358483
 52.0,2022-06-07 13:00:31.858806
 56.0,2022-06-07 13:00:32.358400
 55.9,2022-06-07 13:00:32.858971
 56.1,2022-06-07 13:00:33.358371
 58.0,2022-06-07 13:00:33.858359
 50.0,2022-06-07 13:00:34.358338
 52.0,2022-06-07 13:00:34.858610
 50.0,2022-06-07 13:00:35.358208
 49.9,2022-06-07 13:00:35.858797
 54.1,2022-06-07 13:00:36.358288
 46.0,2022-06-07 13:00:36.858800
 54.1,2022-06-07 13:00:37.358219
 69.1,2022-06-07 13:00:37.879307
 68.9,2022-06-07 13:00:38.358287
 68.0,2022-06-07 13:00:38.858406
 74.0,2022-06-07 13:00:39.358540
 78.0,2022-06-07 13:00:39.858475
 70.0,2022-06-07 13:00:40.358536
 72.0,2022-06-07 13:00:40.858581
 80.0,2022-06-07 13:00:41.358393
 64.0,2022-06-07 13:00:41.858368
 74.0,2022-06-07 13:00:42.358514
 82.0,2022-06-07 13:00:42.858334
 60.0,2022-06-07 13:00:43.358120
 59.9,2022-06-07 13:00:43.858559
 78.0,2022-06-07 13:00:44.358306
 56.0,2022-06-07 13:00:44.858663
 62.0,2022-06-07 13:00:45.358401
 69.9,2022-06-07 13:00:45.858819
 54.0,2022-06-07 13:00:46.358472
 56.0,2022-06-07 13:00:46.858846
 40.0,2022-06-07 13:00:47.358250
 52.0,2022-06-07 13:00:47.858352
 52.0,2022-06-07 13:00:48.358250
 66.0,2022-06-07 13:00:48.858521
 62.0,2022-06-07 13:00:49.358345
 58.0,2022-06-07 13:00:49.858392
 70.0,2022-06-07 13:00:50.358512
 74.1,2022-06-07 13:00:50.858105
 68.0,2022-06-07 13:00:51.358413
 66.0,2022-06-07 13:00:51.858585
 70.0,2022-06-07 13:00:52.358550
 68.0,2022-06-07 13:00:52.858707
 76.0,2022-06-07 13:00:53.358631
 68.1,2022-06-07 13:00:53.858238
 60.0,2022-06-07 13:00:54.358154
 68.0,2022-06-07 13:00:54.858148
 78.0,2022-06-07 13:00:55.358376
 68.0,2022-06-07 13:00:55.858208
 60.0,2022-06-07 13:00:56.358390
 74.0,2022-06-07 13:00:56.858297
 73.9,2022-06-07 13:00:57.358680
 70.0,2022-06-07 13:00:57.858411
 76.0,2022-06-07 13:00:58.358247
 70.0,2022-06-07 13:00:58.858269
 54.0,2022-06-07 13:00:59.358530
 50.0,2022-06-07 13:00:59.858734
 46.0,2022-06-07 13:01:00.358424
 50.0,2022-06-07 13:01:00.858504
 44.0,2022-06-07 13:01:01.358516
 50.0,2022-06-07 13:01:01.858560
 46.0,2022-06-07 13:01:02.358520
 48.0,2022-06-07 13:01:02.858385
 52.0,2022-06-07 13:01:03.358526
 44.0,2022-06-07 13:01:03.858816
 44.0,2022-06-07 13:01:04.358516
 42.0,2022-06-07 13:01:04.858785
 46.0,2022-06-07 13:01:05.358382
 48.0,2022-06-07 13:01:05.858468
 44.0,2022-06-07 13:01:06.358520
 44.0,2022-06-07 13:01:06.858418
 54.0,2022-06-07 13:01:07.358517
 50.0,2022-06-07 13:01:07.858805
 16.0,2022-06-07 13:01:08.358569
 28.0,2022-06-07 13:01:08.858507
 48.0,2022-06-07 13:01:09.358520
 52.0,2022-06-07 13:01:09.858461
 56.0,2022-06-07 13:01:10.358379
 46.0,2022-06-07 13:01:10.858523
 48.0,2022-06-07 13:01:11.358569
 44.0,2022-06-07 13:01:11.858653
 44.0,2022-06-07 13:01:12.358482
 44.0,2022-06-07 13:01:12.858558
 54.0,2022-06-07 13:01:13.358371
 40.0,2022-06-07 13:01:13.858495
 42.0,2022-06-07 13:01:14.358530
 48.0,2022-06-07 13:01:14.858367
 48.0,2022-06-07 13:01:15.358399
 50.0,2022-06-07 13:01:15.858511
 10.0,2022-06-07 13:01:16.358950
 46.0,2022-06-07 13:01:16.858618
 38.0,2022-06-07 13:01:17.358565
 41.1,2022-06-07 13:01:17.869659
 36.8,2022-06-07 13:01:18.358513
 48.0,2022-06-07 13:01:18.858477
 48.0,2022-06-07 13:01:19.358516
 52.0,2022-06-07 13:01:19.858806
 44.0,2022-06-07 13:01:20.358519
 46.0,2022-06-07 13:01:20.858465
 48.0,2022-06-07 13:01:21.358445
 36.0,2022-06-07 13:01:21.858517
 42.0,2022-06-07 13:01:22.358436
 40.0,2022-06-07 13:01:22.858511
 36.0,2022-06-07 13:01:23.358399
 50.0,2022-06-07 13:01:23.858496
 36.0,2022-06-07 13:01:24.358516
 28.0,2022-06-07 13:01:24.858454
 26.0,2022-06-07 13:01:25.358557
 36.0,2022-06-07 13:01:25.858418
 46.0,2022-06-07 13:01:26.358806
 38.0,2022-06-07 13:01:26.858519
 36.0,2022-06-07 13:01:27.358498
 32.0,2022-06-07 13:01:27.858501
 26.0,2022-06-07 13:01:28.358389
 30.0,2022-06-07 13:01:28.858504
 38.0,2022-06-07 13:01:29.358819
 30.0,2022-06-07 13:01:29.858537
 34.0,2022-06-07 13:01:30.358535
 22.0,2022-06-07 13:01:30.858406
 20.0,2022-06-07 13:01:31.358403
 22.0,2022-06-07 13:01:31.858495
 24.0,2022-06-07 13:01:32.358397
 20.0,2022-06-07 13:01:32.858818
 20.0,2022-06-07 13:01:33.358638
 16.0,2022-06-07 13:01:33.858607
 20.0,2022-06-07 13:01:34.358497
 16.0,2022-06-07 13:01:34.858527
 16.0,2022-06-07 13:01:35.358685
 16.0,2022-06-07 13:01:35.858890
 16.0,2022-06-07 13:01:36.358566
 20.0,2022-06-07 13:01:36.858550
 12.0,2022-06-07 13:01:37.358405
 14.0,2022-06-07 13:01:37.858533
 16.0,2022-06-07 13:01:38.358451
 14.0,2022-06-07 13:01:38.858514
 16.0,2022-06-07 13:01:39.358591
 16.0,2022-06-07 13:01:39.858492
 38.0,2022-06-07 13:01:40.358561
