% Usage, time(24h)
 0.0545956107789,2022-06-07 22:16:58.255972
 0.0545956107789,2022-06-07 22:16:58.756012
 0.0545956107789,2022-06-07 22:16:59.256017
 0.0545956107789,2022-06-07 22:16:59.755969
 0.0545956107789,2022-06-07 22:17:00.256026
 0.0545956107789,2022-06-07 22:17:00.755959
 0.0545956107789,2022-06-07 22:17:01.255990
 0.0545956107789,2022-06-07 22:17:01.756084
 0.0545956107789,2022-06-07 22:17:02.256021
 0.0545956107789,2022-06-07 22:17:02.756044
 0.0545956107789,2022-06-07 22:17:03.255923
 0.0545956107789,2022-06-07 22:17:03.756004
 0.0545956107789,2022-06-07 22:17:04.255985
 0.0545956107789,2022-06-07 22:17:04.756029
 0.0545956107789,2022-06-07 22:17:05.255774
 0.0545956107789,2022-06-07 22:17:05.756004
 0.0545956107789,2022-06-07 22:17:06.255340
 0.0545956107789,2022-06-07 22:17:06.756035
 0.0545956107789,2022-06-07 22:17:07.255883
 0.0545956107789,2022-06-07 22:17:07.755924
 0.0545956107789,2022-06-07 22:17:08.255694
 0.0545956107789,2022-06-07 22:17:08.755896
 0.0545956107789,2022-06-07 22:17:09.256048
 0.0545956107789,2022-06-07 22:17:09.756081
