% Usage, time(24h)
 0.422161730078,2022-06-07 11:30:21.859682
 0.422161730078,2022-06-07 11:30:22.359380
 0.422161730078,2022-06-07 11:30:22.859717
 0.422506492617,2022-06-07 11:30:23.359317
 0.422506492617,2022-06-07 11:30:23.859182
 0.422506492617,2022-06-07 11:30:24.358743
 0.422506492617,2022-06-07 11:30:24.859294
 0.422506492617,2022-06-07 11:30:25.359899
 0.422506492617,2022-06-07 11:30:25.858950
 0.422506492617,2022-06-07 11:30:26.359303
 0.422506492617,2022-06-07 11:30:26.858969
 0.42346690255,2022-06-07 11:30:27.359054
 0.42346690255,2022-06-07 11:30:27.860328
 0.42346690255,2022-06-07 11:30:28.359043
 0.42346690255,2022-06-07 11:30:28.860701
 0.42346690255,2022-06-07 11:30:29.358992
 0.42346690255,2022-06-07 11:30:29.859481
 0.42346690255,2022-06-07 11:30:30.358948
 0.42346690255,2022-06-07 11:30:30.859361
 0.42346690255,2022-06-07 11:30:31.359293
 0.42346690255,2022-06-07 11:30:31.859083
 0.42346690255,2022-06-07 11:30:32.359945
 0.42346690255,2022-06-07 11:30:32.858926
 0.42346690255,2022-06-07 11:30:33.359858
 0.42346690255,2022-06-07 11:30:33.859225
 0.42346690255,2022-06-07 11:30:34.359678
 0.42346690255,2022-06-07 11:30:34.858856
 0.42346690255,2022-06-07 11:30:35.359404
 0.42346690255,2022-06-07 11:30:35.860245
 0.42346690255,2022-06-07 11:30:36.359799
 0.42346690255,2022-06-07 11:30:36.859429
 0.42346690255,2022-06-07 11:30:37.359344
 0.42346690255,2022-06-07 11:30:37.859604
 0.42346690255,2022-06-07 11:30:38.359205
 0.42346690255,2022-06-07 11:30:38.858885
 0.42346690255,2022-06-07 11:30:39.358856
 0.42346690255,2022-06-07 11:30:39.859079
 0.42346690255,2022-06-07 11:30:40.360516
 0.42346690255,2022-06-07 11:30:40.860003
 0.42346690255,2022-06-07 11:30:41.359366
 0.42346690255,2022-06-07 11:30:41.859055
 0.42346690255,2022-06-07 11:30:42.359050
 0.42346690255,2022-06-07 11:30:42.859040
 0.42346690255,2022-06-07 11:30:43.360155
 0.42346690255,2022-06-07 11:30:43.860494
 0.42346690255,2022-06-07 11:30:44.358940
 0.42346690255,2022-06-07 11:30:44.859220
 0.42346690255,2022-06-07 11:30:45.359539
 0.42346690255,2022-06-07 11:30:45.859983
 0.42346690255,2022-06-07 11:30:46.360232
 0.42346690255,2022-06-07 11:30:46.859364
 0.42346690255,2022-06-07 11:30:47.359239
 0.42346690255,2022-06-07 11:30:47.859400
 0.42346690255,2022-06-07 11:30:48.358975
 0.42346690255,2022-06-07 11:30:48.858975
 0.42346690255,2022-06-07 11:30:49.360309
 0.42346690255,2022-06-07 11:30:49.859295
 0.42346690255,2022-06-07 11:30:50.359610
