% Usage, time(24h)
 0.783793008511,2022-06-07 11:04:21.858450
 0.783793008511,2022-06-07 11:04:22.358822
 0.783793008511,2022-06-07 11:04:22.858837
 0.783793008511,2022-06-07 11:04:23.358853
 0.783793008511,2022-06-07 11:04:23.858496
 0.783793008511,2022-06-07 11:04:24.358816
 0.783793008511,2022-06-07 11:04:24.858393
 0.783793008511,2022-06-07 11:04:25.358805
 0.783793008511,2022-06-07 11:04:25.858480
 0.783793008511,2022-06-07 11:04:26.358830
 0.783793008511,2022-06-07 11:04:26.858603
 0.783793008511,2022-06-07 11:04:27.358820
 0.783793008511,2022-06-07 11:04:27.858382
 0.783793008511,2022-06-07 11:04:28.358369
 0.783793008511,2022-06-07 11:04:28.858503
 0.783793008511,2022-06-07 11:04:29.358626
 0.783793008511,2022-06-07 11:04:29.858455
 0.783793008511,2022-06-07 11:04:30.358479
 0.783793008511,2022-06-07 11:04:30.858481
 0.783793008511,2022-06-07 11:04:31.358534
 0.783793008511,2022-06-07 11:04:31.858110
 0.783793008511,2022-06-07 11:04:32.358900
 0.783793008511,2022-06-07 11:04:32.858391
 0.783793008511,2022-06-07 11:04:33.358377
 0.783793008511,2022-06-07 11:04:33.858524
 0.783793008511,2022-06-07 11:04:34.358501
 0.783793008511,2022-06-07 11:04:34.858114
 0.783793008511,2022-06-07 11:04:35.358390
 0.783793008511,2022-06-07 11:04:35.858160
 0.783793008511,2022-06-07 11:04:36.358553
 0.783793008511,2022-06-07 11:04:36.858413
 0.783793008511,2022-06-07 11:04:37.358581
 0.783793008511,2022-06-07 11:04:37.858377
 0.783793008511,2022-06-07 11:04:38.358477
 0.783793008511,2022-06-07 11:04:38.858410
 0.783793008511,2022-06-07 11:04:39.358396
 0.783793008511,2022-06-07 11:04:39.858524
 0.783793008511,2022-06-07 11:04:40.358397
 0.783793008511,2022-06-07 11:04:40.858382
 0.783793008511,2022-06-07 11:04:41.358827
 0.783793008511,2022-06-07 11:04:41.858871
 0.783793008511,2022-06-07 11:04:42.358476
 0.783793008511,2022-06-07 11:04:42.858534
 0.783793008511,2022-06-07 11:04:43.358494
 0.783793008511,2022-06-07 11:04:43.858175
 0.783793008511,2022-06-07 11:04:44.358785
 0.781552052002,2022-06-07 11:04:44.858518
 0.781552052002,2022-06-07 11:04:45.358822
 0.781552052002,2022-06-07 11:04:45.858838
 0.781552052002,2022-06-07 11:04:46.358392
 0.781552052002,2022-06-07 11:04:46.858821
 0.781552052002,2022-06-07 11:04:47.358590
 0.781552052002,2022-06-07 11:04:47.858221
 0.781552052002,2022-06-07 11:04:48.358114
 0.781552052002,2022-06-07 11:04:48.858536
 0.781552052002,2022-06-07 11:04:49.358479
 0.781552052002,2022-06-07 11:04:49.858367
 0.781552052002,2022-06-07 11:04:50.358838
 0.781552052002,2022-06-07 11:04:50.858813
 0.781552052002,2022-06-07 11:04:51.358370
 0.781552052002,2022-06-07 11:04:51.858379
 0.781552052002,2022-06-07 11:04:52.358389
 0.781552052002,2022-06-07 11:04:52.858592
 0.781552052002,2022-06-07 11:04:53.358524
 0.781552052002,2022-06-07 11:04:53.858473
