% Usage, time(24h)
 0.0,2022-06-07 22:31:48.326573
 0.0,2022-06-07 22:31:48.826100
 0.0,2022-06-07 22:31:49.326257
 2.0,2022-06-07 22:31:49.826465
 0.0,2022-06-07 22:31:50.326025
 0.0,2022-06-07 22:31:50.826269
 2.0,2022-06-07 22:31:51.326579
 0.0,2022-06-07 22:31:51.826206
 2.0,2022-06-07 22:31:52.326102
 0.0,2022-06-07 22:31:52.826466
